snp,maf,r2
0,0.2342814371257485,0.9132081428396508
3,0.000249500998003992,0.0
5,0.23602794411177644,0.9086103260735846
8,0.000998003992015968,0.0
9,0.054890219560878244,0.7573166638505396
10,0.0007485029940119761,0.0
11,0.000499001996007984,1.071045494232715e-05
12,0.000998003992015968,0.0
13,0.000499001996007984,0.0
14,0.14570858283433133,0.9244517589045653
15,0.281437125748503,0.9488717073018177
16,0.27844311377245506,0.9559886152645196
17,0.009231536926147704,0.8650419149332468
18,0.000249500998003992,0.0
19,0.17090818363273452,0.9060679737989389
22,0.00124750499001996,0.0
23,0.1591816367265469,0.9819345019227093
24,0.16067864271457086,0.9921978630806241
26,0.19810379241516965,0.9272670843068943
29,0.004740518962075849,0.0
30,0.000249500998003992,0.0
31,0.000249500998003992,0.0
32,0.000998003992015968,0.0
33,0.004491017964071856,0.208793581314729
34,0.27445109780439125,0.9552455771503698
36,0.000249500998003992,0.0
37,0.2055888223552894,0.9521885159411728
38,0.000249500998003992,0.0
39,0.000499001996007984,0.0
40,0.00249500998003992,0.004347609780014402
41,0.19860279441117765,0.9476347216314399
42,0.00124750499001996,0.9999999952881355
44,0.000499001996007984,0.0
46,0.0014970059880239522,0.0
47,0.1724051896207585,0.999930504829907
48,0.000499001996007984,0.0
49,0.003243512974051896,0.024603365931278806
50,0.280439121756487,0.9798941063893707
51,0.000998003992015968,0.0
52,0.0007485029940119761,0.011715175875663099
54,0.000998003992015968,0.0008670860500299827
56,0.16741516966067865,0.9079993535232157
57,0.00124750499001996,0.6554129704780152
58,0.2624750499001996,0.9823681682812302
59,0.08258483033932136,0.9303653114865897
60,0.25673652694610777,0.9709010734237282
61,0.007734530938123752,0.012898592242113097
62,0.000499001996007984,0.0
63,0.000499001996007984,0.0
64,0.2370259481037924,0.9030186802152245
65,0.17140718562874252,0.999985707778288
66,0.26347305389221554,0.9759613696641101
68,0.000499001996007984,0.0
69,0.001996007984031936,0.044576057939704344
70,0.15843313373253493,0.8788209000753218
71,0.001996007984031936,0.0
72,0.000998003992015968,0.0
73,0.000499001996007984,0.0
74,0.2926646706586826,0.9784336200592594
76,0.07235528942115768,0.9718898316481407
78,0.16467065868263472,0.9879380198017308
80,0.0042415169660678645,0.06041389071717457
81,0.1936127744510978,0.9692025643440627
82,0.000249500998003992,0.0
83,0.000499001996007984,0.0
84,0.003243512974051896,0.23079233834560076
87,0.07285429141716566,0.999832321232245
88,0.19486027944111775,0.9692912715190554
91,0.4740518962075848,0.9890558351257712
92,0.19461077844311378,0.9686220650470652
93,0.24201596806387227,0.9980182931316919
94,0.23028942115768464,0.9297596338196564
95,0.2307884231536926,0.9751732736681304
96,0.003992015968063872,0.027042794319105907
97,0.000249500998003992,0.0
98,0.4877744510978044,0.9843984782724471
99,0.48602794411177647,0.9926465999426267
102,0.2719560878243513,0.9885663136440255
103,0.010728542914171657,0.04488461069983905
105,0.00124750499001996,0.0
106,0.000499001996007984,0.0
107,0.009481037924151697,0.8915461370551282
108,0.17090818363273452,0.9282143323612907
109,0.44935129740518964,0.9964920675575617
111,0.00998003992015968,0.05743518724735488
112,0.0027445109780439123,0.0
113,0.10454091816367266,0.8947528106770998
114,0.07360279441117765,0.946974481318905
115,0.00124750499001996,0.01190848622905514
116,0.17739520958083832,0.9983463889744383
117,0.001996007984031936,0.03655224211899158
118,0.16666666666666666,0.9852649209981644
120,0.14870259481037923,0.9686102529150336
121,0.000499001996007984,0.0
122,0.000249500998003992,0.0
125,0.11926147704590818,0.9848197018044887
126,0.4792914171656687,0.9938766211457605
127,0.009481037924151697,0.06128406221356401
128,0.14021956087824353,0.9929046174450797
129,0.1694111776447106,0.9609130005918128
130,0.2574850299401198,0.9952172404532168
131,0.000249500998003992,0.0
132,0.34780439121756485,0.971440579425522
133,0.34830339321357284,0.9791680037909285
134,0.1404690618762475,0.9928619290317767
135,0.14845309381237526,0.9708038509544306
136,0.000249500998003992,0.0
137,0.000249500998003992,0.0
138,0.000998003992015968,0.0
139,0.11726546906187625,0.9622540097426351
140,0.11726546906187625,0.9622540071262217
141,0.11751497005988024,0.9622544349195429
143,0.31636726546906185,0.989775124342558
145,0.006487025948103792,0.3314937111186872
146,0.4970059880239521,0.9689644159455202
147,0.002245508982035928,0.01209912591345805
148,0.000998003992015968,0.0
150,0.4660678642714571,0.9776355935031773
153,0.00124750499001996,0.0
155,0.00124750499001996,0.013875904472528166
157,0.16392215568862276,0.9843067386185801
158,0.008483033932135729,0.10240504851584457
159,0.19261477045908185,0.9714339085936564
161,0.005988023952095809,0.13525015811033408
162,0.14820359281437126,0.9323101886888395
163,0.11077844311377245,0.9738332175206934
164,0.000249500998003992,0.0002829095406901198
165,0.00124750499001996,0.12306843255978107
167,0.1467065868263473,0.9542471380020378
168,0.17140718562874252,0.9841952970367897
169,0.006736526946107785,0.32880012306489725
171,0.11926147704590818,0.9983421281850461
172,0.1694111776447106,0.9698706054425767
173,0.16042914171656686,0.9649834378985884
175,0.005988023952095809,0.012187346943320432
176,0.17115768463073852,0.9531166752340807
178,0.001996007984031936,0.00010515945004685117
179,0.3690119760479042,0.9850088565134241
180,0.0037425149700598802,0.985459125268388
181,0.16841317365269462,0.9708896348950735
182,0.11452095808383234,0.988250176670188
183,0.36427145708582837,0.9666138460753214
185,0.000998003992015968,0.0
187,0.015718562874251496,0.21580480189714238
188,0.4510978043912176,0.991396324939964
189,0.0027445109780439123,0.011271986452179823
190,0.36452095808383234,0.9671489697782997
191,0.00124750499001996,0.0
192,0.000249500998003992,0.0
193,0.13697604790419163,0.9780464003696793
194,0.000249500998003992,0.0
195,0.12150698602794412,0.9894237437770692
196,0.001746506986027944,0.0
197,0.17165668662674652,0.9212141990162274
198,0.0037425149700598802,0.00029229271884985755
199,0.0037425149700598802,0.10512541039950682
201,0.000998003992015968,0.0
202,0.014221556886227544,0.21589347054282396
203,0.10853293413173652,0.9171645186615762
205,0.000249500998003992,0.0
206,0.2894211576846307,0.941831568780687
208,0.000499001996007984,0.0
209,0.0014970059880239522,0.11343796363521269
210,0.000998003992015968,0.7432668844536862
211,0.000249500998003992,4.611411384257889e-05
212,0.000998003992015968,0.4382292463268395
213,0.39496007984031933,0.17310812180734772
214,0.000499001996007984,0.0
215,0.2662175648702595,0.06799192962410161
217,0.2544910179640718,0.08683604675445314
219,0.0007485029940119761,0.0
221,0.0007485029940119761,0.0
222,0.28193612774451093,0.8980274650752655
223,0.000249500998003992,0.0
224,0.21082834331337325,0.3738930748808344
225,0.053393213572854294,0.7993664978275251
226,0.000249500998003992,0.0
227,0.4041916167664671,0.9181276556688893
228,0.000998003992015968,0.0
229,0.000499001996007984,0.0
230,0.00499001996007984,0.32530317223072724
231,0.000499001996007984,0.0
232,0.20134730538922155,0.4489290292802906
234,0.015718562874251496,0.5377354645233832
235,0.2025948103792415,0.4485870412283319
236,0.014221556886227544,0.46073068039384923
237,0.000499001996007984,0.0
238,0.000249500998003992,0.0
239,0.47430139720558884,0.9208305225739737
240,0.07709580838323353,0.9005808335882811
241,0.000249500998003992,0.0
242,0.19011976047904192,0.3870863433302143
243,0.2272954091816367,0.9655720839584818
244,0.24700598802395213,0.9885646407818987
245,0.000499001996007984,0.08238869591066995
246,0.00124750499001996,0.02124624932212171
247,0.000249500998003992,0.0
248,0.000249500998003992,0.0
249,0.005738522954091816,0.6663659419517521
